DateTime;Ciśnienie, Powietrze, Silnik, LB, [0] Rozruch SG [MPa];Ciśnienie, Powietrze, Silnik, PB, [1] Rozruch SG [MPa];Ciśnienie, Powietrze, ZP1, [2] Rozruch, ZP1 [MPa];Ciśnienie, Powietrze, ZAP, [3] Rozruch, PLC3 [MPa];Ciśnienie, Powietrze, ZP2, [4] Rozruch, ZP2 [MPa];Temperatura, Sprężarka pow. rozruchu, [5] Powietrze, Wlot [°C];Temperatura, Sprężarka pow. rozruchu, [6] Powietrze, Wylot [°C];Ciśnienie, Magistrala przed zbiornikami, [7] Powietrze [MPa];Ciśnienie, Magistrala przed zbiornikami, [8] Sprężone Powietrze [MPa];
2020-12-18 07:22:38;261.8;271.66;41.13;287.57;226.18;215.15;262.11;74.03;13.16;
2020-12-18 07:22:40;262.34;273.26;40.14;285.6;223.36;211.03;265.83;69.62;17.56;
2020-12-18 07:22:42;266.24;273.37;41;282.92;220.65;207.53;269.44;67.24;17.45;
2020-12-18 07:22:44;266.75;276.6;44.26;283.7;223.13;211.62;271.86;65.05;14.08;
2020-12-18 07:22:46;264.89;272.18;46.32;279.04;226.44;210.7;267.77;61.37;9.43;
2020-12-18 07:22:48;261.59;273.28;43.82;280.59;222.03;211.88;271.69;64.5;10.95;
2020-12-18 07:22:50;264.76;269.77;43.94;284.04;225.52;208.21;276;62.28;11.39;
2020-12-18 07:22:52;261.51;269.11;44.13;281.49;225.95;212.47;276.4;57.36;8.02;
2020-12-18 07:22:54;258.75;267.36;49.02;281.31;221.09;211.02;278.87;55.41;9.85;
2020-12-18 07:22:56;257.29;271.64;45.1;277.92;221.46;208.39;281.45;57.63;10.35;
2020-12-18 07:22:58;253.73;268.35;40.2;273.42;222.98;204.51;280.14;55.49;11.66;
2020-12-18 07:23:00;255.14;264.73;43.65;273.08;227.04;205.86;281.28;58.16;9.17;
2020-12-18 07:23:02;258.36;263.35;39.62;275.22;231.55;210.16;281.07;53.76;8.29;
2020-12-18 07:23:04;258.18;265.14;37.66;277.11;228.11;213.78;283;50.64;9.95;
2020-12-18 07:23:06;253.23;264.64;36.61;273.45;224.57;216.14;280.86;51.7;13.2;
2020-12-18 07:23:08;252.17;269.06;36.87;278.22;226.66;218.4;277.59;52.07;15.98;
2020-12-18 07:23:10;247.7;272.8;39.22;281.29;226.86;214.51;279.96;47.54;17.59;
2020-12-18 07:23:12;242.83;276.42;41.44;282.1;231.63;217.28;276.62;50.04;21.21;
2020-12-18 07:23:14;246;275.54;36.89;285.47;231.92;220.06;277.81;54.41;17.53;
2020-12-18 07:23:16;246.45;272.55;34.22;286.19;227.41;225;275.91;57.59;17.1;
2020-12-18 07:23:18;250.7;270.31;38.8;287.63;230.86;224.39;278.8;52.91;18.04;
2020-12-18 07:23:20;248.21;268.11;40.99;287.57;235.36;225.36;276.24;57.55;21.34;
2020-12-18 07:23:22;249.79;269.85;44.54;289.51;234.04;227.36;280.51;56.84;20.34;
2020-12-18 07:23:24;252.15;272.88;48.89;292.21;238.88;228.54;282.76;51.95;24.23;
2020-12-18 07:23:26;251.69;273.56;53.68;295.96;243.27;231.99;278.57;51.69;27.21;
2020-12-18 07:23:28;247.7;274.93;58.18;292.62;247.25;232.14;280.72;51.38;28.76;
2020-12-18 07:23:30;249.71;272.91;59.03;287.97;251.3;234.42;283.74;53.54;27.82;
2020-12-18 07:23:32;253.92;270.41;57.01;284.92;255.79;239.13;281.96;57.79;30.37;
2020-12-18 07:23:34;254.47;268.47;61.06;287.32;255.23;235.76;283.25;59.36;26.15;
2020-12-18 07:23:36;250.03;264.72;65.01;289.65;250.45;234.41;280.73;56.85;24.54;
2020-12-18 07:23:38;250.44;267.42;61.59;286;250.74;232.59;281.99;54.28;20.84;
2020-12-18 07:23:40;249.67;268.18;65.31;286.65;251.21;232.43;286.5;53.37;19.98;
2020-12-18 07:23:42;250.75;270.47;60.34;285.84;252.64;231.74;285.07;54.85;23.74;
2020-12-18 07:23:44;251.31;270.15;57.06;287.39;255.83;233.51;286.5;51.61;23.97;
2020-12-18 07:23:46;253.57;265.74;57.13;291.2;251.3;231.64;288.4;53.79;22.71;
2020-12-18 07:23:48;249.23;267.42;58.99;286.61;247.85;229.62;290.63;56.61;22.34;
2020-12-18 07:23:50;248.3;270.63;55.93;290.02;247.92;225.92;288.46;60.12;19.83;
2020-12-18 07:23:52;249.27;275.48;59.02;290.58;252.7;230.27;287.05;63.94;21.16;
2020-12-18 07:23:54;251.46;277.08;57.65;289.77;253;230.2;288.44;61.73;18.15;
2020-12-18 07:23:56;253.27;279.66;61.59;288.49;251.07;231.17;283.46;57.08;22.96;
2020-12-18 07:23:58;252.29;283.87;63.43;284.74;247.37;229.01;282.83;55.45;22.07;
2020-12-18 07:24:00;255.62;284.35;67.92;284.18;251.1;232.06;287.38;53.21;19.02;
2020-12-18 07:24:02;256.82;286.85;63.61;279.18;254.79;228.8;291.38;54.37;15.5;
2020-12-18 07:24:04;253.34;286.17;64.28;280.12;250.72;229.3;295.51;58.4;14.81;
2020-12-18 07:24:06;248.57;283.93;64.22;282.19;248.82;230.67;297.56;59.21;10.63;
2020-12-18 07:24:08;247.2;288.54;68.62;280.18;250.22;231.23;297.29;55.93;14.58;
2020-12-18 07:24:10;246.11;288.56;70.87;278.3;246.69;230.92;301.06;53.07;18.71;
2020-12-18 07:24:12;250.29;292.16;71.95;278.03;249.35;230.26;304.08;54.97;22.88;
2020-12-18 07:24:14;246.85;293.78;76.34;277.67;252.57;229.78;299.45;56.82;18.28;
2020-12-18 07:24:16;250.58;295.5;80.81;279.19;249.24;228.99;298.31;52.31;13.93;
2020-12-18 07:24:18;248.46;298.45;85.33;278.72;250.72;225.55;296.9;50.92;17.57;
2020-12-18 07:24:20;250.51;294.97;88.21;274.63;248.98;229.1;294.08;55.74;21.76;
2020-12-18 07:24:22;248.85;299.61;86.33;276.4;245.83;227.9;297.72;57.36;21.9;
2020-12-18 07:24:24;250.83;304.51;81.62;275.71;246.54;224.22;299.71;58.46;17.53;
2020-12-18 07:24:26;248.98;299.72;77.28;273.4;243.48;226.24;301.21;54.93;18.93;
2020-12-18 07:24:28;246.65;296.72;72.28;275.21;238.87;230.58;298;55.66;23.59;
2020-12-18 07:24:30;249.69;298.32;70.28;276.56;235.04;227.39;293.34;52.21;27.41;
2020-12-18 07:24:32;250.04;302.24;74.27;278.53;231.44;227.98;295.23;54.18;32.01;
2020-12-18 07:24:34;248.38;305.02;74.65;280.58;235.79;225.59;300.23;56.3;28.92;
2020-12-18 07:24:36;251.45;305.36;75.45;281.62;232.05;222.19;300.14;52.42;32.95;
2020-12-18 07:24:38;252.84;303.58;71.54;276.69;229.5;225.59;304.15;51.15;28.93;
2020-12-18 07:24:40;248.3;306.77;74.93;277.07;229.05;226.54;305.35;48.55;26.66;
2020-12-18 07:24:42;244.25;302.8;74.32;277.04;231.4;223.99;305.73;48.05;22.64;
2020-12-18 07:24:44;239.64;306.24;74.05;275.43;234.92;227.13;310.5;50.44;27.25;
2020-12-18 07:24:46;236.36;308.28;77.94;279.17;237.4;230.5;314.58;46.26;24.96;
2020-12-18 07:24:48;238.63;307.48;77.4;277.72;241.84;231.95;319.46;41.82;22.92;
2020-12-18 07:24:50;239.28;309.85;77.08;275.34;240.59;228.76;317.66;45.94;26.74;
2020-12-18 07:24:52;242.39;311.05;81.44;275.2;244.71;231.6;318.32;44.69;27.37;
2020-12-18 07:24:54;240.08;313.96;83.74;276.59;246.07;227.71;317.41;41.62;22.44;
2020-12-18 07:24:56;237.77;311.6;80.05;276.87;250.78;225.7;319.02;40.93;20.91;
2020-12-18 07:24:58;236.04;311.77;83.09;276.22;255.78;227.72;318.26;38.11;24.63;
2020-12-18 07:25:00;232.39;307.97;87.29;274.62;259.1;227.28;313.32;39.57;28.8;
2020-12-18 07:25:02;233.06;307.09;84.51;273.33;261.06;224.99;309.27;41.83;26.22;
2020-12-18 07:25:04;234.34;303.5;84.1;276.11;264.17;229.36;309.44;37.55;28.53;
2020-12-18 07:25:06;234.24;306.34;81.75;272.11;264.97;226.27;312.6;41.2;33.22;
2020-12-18 07:25:08;238.39;309.44;80.79;274.14;263.97;221.41;316.55;45.11;34.9;
2020-12-18 07:25:10;242.76;309.92;82.7;275.89;264.26;225.26;318.99;47.35;31.63;
2020-12-18 07:25:12;242.4;309.74;83.71;271.84;264.28;227.63;320.25;51.88;27.16;
2020-12-18 07:25:14;244.53;310.75;84.44;272.86;265.88;227.46;322.44;49;22.74;
2020-12-18 07:25:16;248.43;310.59;87.58;271.62;264.84;230.49;325.22;47.16;23.67;
2020-12-18 07:25:18;251.58;314.96;91.24;273.4;268.75;229.58;320.97;48.61;20.86;
2020-12-18 07:25:20;254.83;316.97;95.38;278.15;263.95;226.68;325.69;48.8;17.78;
2020-12-18 07:25:22;253.25;315.48;93.15;274.08;266.25;227.14;328.24;44.97;17.09;
2020-12-18 07:25:24;250.26;313.14;89.25;273.73;267.78;230.5;324.2;40.39;21.44;
2020-12-18 07:25:26;247.18;311.86;89.18;274.1;270.66;232.69;325.42;43.25;24.61;
2020-12-18 07:25:28;251.62;313.95;89.58;275.93;270.49;230.79;321.61;46.96;26.4;
2020-12-18 07:25:30;252.5;312.74;87.73;276.25;268.45;227.05;316.8;51.7;22.62;
2020-12-18 07:25:32;250.96;308.75;84.83;273.01;268.7;228.06;318.93;49.7;24.37;
2020-12-18 07:25:34;246.48;305.45;84.44;275.49;267.3;224.51;319.57;54.68;21.01;
2020-12-18 07:25:36;248.19;310.32;82.71;278.33;271.78;223.38;319.55;54.52;21.18;
2020-12-18 07:25:38;251.36;306.72;81.35;279.92;271.26;219.71;317.59;52.86;22.82;
2020-12-18 07:25:40;248.81;309.33;84.91;278.13;268.31;222.41;320.38;57.12;18.97;
2020-12-18 07:25:42;244.23;304.6;85.74;275.81;271.55;218.98;320.21;54.03;15.39;
2020-12-18 07:25:44;240.59;303.39;80.92;279.07;272.24;217.4;317.23;51.43;11.47;
2020-12-18 07:25:46;238.42;303.52;83.62;281.05;268.95;219.46;321.37;47.71;6.95;
2020-12-18 07:25:48;238.77;301.36;79.06;277.74;269.11;219.79;319.24;45.72;7.86;
2020-12-18 07:25:50;241.37;300.84;74.13;277.55;270.63;221.21;319.29;43.84;3.23;
2020-12-18 07:25:52;243.46;300.73;78.82;274.94;268.61;226.13;323.77;45.17;1.76;
2020-12-18 07:25:54;241.59;297.33;82.81;276.36;266.98;224.72;323.69;46.55;-2.98;
2020-12-18 07:25:56;241.62;298.73;82.38;275.03;271.37;222.36;322.22;49.87;-1.19;
2020-12-18 07:25:58;242.71;303.29;85.04;279.78;271.49;222.8;322.04;52;-2.98;
2020-12-18 07:26:00;242.7;307.89;86.67;284.32;268.51;225.68;322.17;47.08;-7.95;
2020-12-18 07:26:02;240.09;306.24;86.08;285.17;268.88;224.78;323.97;50.31;-12.41;
2020-12-18 07:26:04;237.04;301.94;83.62;282.43;265.09;221.19;328.59;49.09;-10.85;
2020-12-18 07:26:06;232.34;300.79;78.87;277.99;267.85;224.67;326.02;49.34;-7.9;
2020-12-18 07:26:08;228.84;297.9;79.44;275.56;266.25;224.61;325.32;48.9;-4;
2020-12-18 07:26:10;228.49;296.63;81.18;272.9;265.25;226.77;323.1;50.02;-1.83;
2020-12-18 07:26:12;230.65;292.79;78;270.5;269.19;226.78;327;50.77;-5.83;
2020-12-18 07:26:14;228.18;291.1;82.61;275.09;267.33;226.63;326.54;53.28;-10.8;
2020-12-18 07:26:16;225.17;289.17;80.55;276.09;270;229.23;328.85;50.86;-9.11;
2020-12-18 07:26:18;220.42;292.13;78.3;279.99;267.68;229.12;326.52;50.24;-4.53;
2020-12-18 07:26:20;225.27;296.9;82.7;275.62;265.42;225.55;328.57;55.09;-7.7;
2020-12-18 07:26:22;220.87;293.47;82.6;273.38;268.91;224.42;333.54;59.48;-6.58;
2020-12-18 07:26:24;218.76;297.86;84.16;275.26;272.42;225.76;338.4;59.41;-8.64;
2020-12-18 07:26:26;222.91;302.8;85.75;277.38;268.38;229.75;336.6;61.1;-5.14;
2020-12-18 07:26:28;222.62;299.55;81.38;272.48;268.57;233.77;333.15;63.05;-1.01;
2020-12-18 07:26:30;217.73;300.57;76.84;269.35;271.67;229.69;329.11;62.15;1.66;
2020-12-18 07:26:32;217.16;299.32;73.71;265.79;269.34;226.97;330.32;64.13;-1.17;
2020-12-18 07:26:34;217.46;299.71;73.79;260.93;268.45;223.68;329.19;64.23;1.24;
2020-12-18 07:26:36;212.84;301.73;74.45;256.42;272.24;220.84;330.55;67.73;2.23;
2020-12-18 07:26:38;216.34;301.74;75.96;257.84;272.86;218.74;332.51;67.28;0.48;
2020-12-18 07:26:40;214.29;300.91;75.01;256.57;275.61;214.59;330.14;65.85;5.45;
2020-12-18 07:26:42;216.38;299.82;71.76;261.11;274.35;214.52;328.13;64.86;2.38;
2020-12-18 07:26:44;218.55;296.17;69.96;263.23;274.98;212.54;323.13;69.61;5.94;
2020-12-18 07:26:46;214.69;300.21;72.66;268.13;278.26;208.26;323;70.57;3.2;
2020-12-18 07:26:48;213.43;303.97;68.76;264.75;279.11;207.3;327.34;66.05;-0.48;
2020-12-18 07:26:50;208.87;307.28;67.82;262.25;282.01;212.07;332.3;69.85;-0.25;
2020-12-18 07:26:52;210.24;311.47;67.47;258.34;278.55;213.55;336.43;74.54;-4.54;
2020-12-18 07:26:54;211.65;307.71;69.22;258.07;278.98;215.45;340.34;78.96;-6.96;
2020-12-18 07:26:56;212.19;307.7;64.62;253.62;280.61;212.7;336.05;79.16;-10.45;
2020-12-18 07:26:58;210.18;310.74;64.95;255.11;278.26;213.96;339.12;79.09;-11.24;
2020-12-18 07:27:00;208.07;314.13;61.23;259.57;274.65;216.8;336.51;81.16;-14.17;
2020-12-18 07:27:02;208.33;316.34;60.12;261.23;272.06;216.2;339.59;84.08;-11.76;
2020-12-18 07:27:04;208.84;316.51;64.45;264.99;272.55;211.35;342.2;86.72;-12.79;
2020-12-18 07:27:06;210.58;315.44;63.09;263.59;267.71;207.37;342.03;89.42;-12.57;
2020-12-18 07:27:08;212.53;315.68;60.04;261.19;263.49;203.74;342.25;91.13;-11.31;
2020-12-18 07:27:10;216.9;318.49;58.9;258.31;264.42;203.96;341.17;94.73;-7.36;
2020-12-18 07:27:12;213.23;314.2;63.05;258.16;268.37;207.82;339.83;92.97;-4.61;
2020-12-18 07:27:14;209.74;313.01;64.39;253.27;267.56;211.57;341.98;90.51;-2.23;
2020-12-18 07:27:16;210.31;310.25;64.04;250.91;267.94;214.73;338.27;86.69;-2.91;
2020-12-18 07:27:18;212;307.04;61.85;251.36;272.46;216.87;337.08;86.23;-0.71;
2020-12-18 07:27:20;215.87;311.94;61.12;252.98;275.62;219.59;336.34;86.58;-3.94;
2020-12-18 07:27:22;218.02;307.41;57.36;250.42;279.82;219.02;339.24;91.42;-4.2;
2020-12-18 07:27:24;219.27;306.06;60.2;248.89;279.38;217.66;341.68;86.95;-6.47;
2020-12-18 07:27:26;221.51;305.18;60.73;251.31;279.4;217.16;346.04;85.19;-7.97;
2020-12-18 07:27:28;220.68;304.17;65.64;251.02;283.24;214.08;346.78;83.87;-3.9;
2020-12-18 07:27:30;224.36;300.2;63.9;252.32;287.15;211.84;345.08;85.21;-8.42;
2020-12-18 07:27:32;220.72;304.44;61.76;253.36;283.06;216.58;347.46;86.87;-4.95;
2020-12-18 07:27:34;225.46;305.81;59.49;253.98;283.19;219.1;350.57;82.88;-1.37;
2020-12-18 07:27:36;225.54;309;54.91;258.79;282.37;217.2;350.4;87.37;-4.01;
2020-12-18 07:27:38;229.41;306.14;51.02;254.5;278.58;212.94;351.24;86.38;-3.51;
2020-12-18 07:27:40;227.84;303.77;53.99;252.41;276.75;217.88;353.72;89.5;-6.14;
2020-12-18 07:27:42;226.98;300.71;51.3;250.76;278.12;216.35;351.11;91.78;-7.65;
2020-12-18 07:27:44;226.78;301.32;47.37;255.56;274.77;211.71;349.33;94.75;-4.95;
2020-12-18 07:27:46;226.68;305.84;50.24;259.6;271.56;209.69;354.21;97.38;-0.06;
2020-12-18 07:27:48;231.18;307.72;46.44;261.27;271.46;211.41;358.2;96.46;-0.84;
2020-12-18 07:27:50;230.68;311.76;42.04;259.91;273.02;208.96;356.8;93.92;-0.54;
2020-12-18 07:27:52;230.57;308.19;42.88;264.37;274.32;208.09;359.23;89.92;-4.45;
2020-12-18 07:27:54;235.1;304.35;43.34;261.29;271.08;204.36;363.44;93.29;-0.32;
2020-12-18 07:27:56;231.13;308.98;41.34;264.16;271.07;205.03;363.71;91.37;-3.36;
2020-12-18 07:27:58;226.28;307.63;40.03;265;274.99;208.05;365.71;93.88;0.91;
2020-12-18 07:28:00;223.67;311.77;43.12;262.8;270.54;210.9;363.28;95.57;1.97;
2020-12-18 07:28:02;228.65;310.09;48.06;262.35;272.42;215.63;359.3;96.2;1.73;
2020-12-18 07:28:04;223.82;311.61;52.44;257.97;273.14;218.32;357.46;95.35;1.8;
2020-12-18 07:28:06;219.2;312.68;54.69;256.86;274.25;216.17;359.76;95.17;-2.12;
2020-12-18 07:28:08;218.92;310.21;56.12;260.93;271.27;215.42;360.78;90.47;-6.36;
2020-12-18 07:28:10;221.51;310.29;60;265.24;271.65;210.5;361.52;91.78;-9.82;
2020-12-18 07:28:12;222.22;310.13;55.29;261.57;273.57;207.05;358.14;91.04;-5.19;
2020-12-18 07:28:14;222.85;308.59;55.05;260.3;277.94;208.39;360.91;87.83;-9.7;
2020-12-18 07:28:16;221.11;306.37;54.72;257.32;276.05;205.33;358.11;90.41;-9.05;
2020-12-18 07:28:18;224.42;305.9;57.54;261.26;274.48;202.13;354.66;90.11;-10.69;
2020-12-18 07:28:20;219.47;305.46;54.98;259.87;272.25;204.04;359.34;94;-8.76;
2020-12-18 07:28:22;217.68;309.68;57.15;257.17;271.56;199.92;359.54;93.98;-13.33;
2020-12-18 07:28:24;219.87;305.66;53.72;255.89;269.52;200.39;355.78;95.89;-17.82;
2020-12-18 07:28:26;218.23;309.74;49.6;259.49;272.61;204.26;352.38;97.6;-18.73;
2020-12-18 07:28:28;215.69;308.43;45.35;255.81;268.39;203.08;357.15;93.88;-15.36;
2020-12-18 07:28:30;213.67;309.73;45.65;257.68;271.04;198.39;359.85;96.45;-12.61;
2020-12-18 07:28:32;216.54;314.04;44.71;256.24;275.42;198.96;356.05;95.86;-16.2;
2020-12-18 07:28:34;217.68;318.32;45.15;260.58;274.04;200.69;353.31;100.3;-14.11;
2020-12-18 07:28:36;219.06;320.45;45.58;258.83;272.29;198.03;356.12;105.07;-11.23;
2020-12-18 07:28:38;223.98;325.37;42.76;260;268.88;197.85;361.05;108.28;-9.2;
2020-12-18 07:28:40;219.5;322.14;47.5;261.07;273.08;194.65;359.05;105.97;-6.22;
2020-12-18 07:28:42;214.88;319.65;43;263.47;271.98;194.85;362.59;107.76;-6.2;
2020-12-18 07:28:44;211.87;315.6;43.21;263.69;267.61;195.4;361.12;107.96;-10.44;
2020-12-18 07:28:46;211.03;320.42;45.97;268.47;267.91;195.51;357.72;112.96;-13.86;
2020-12-18 07:28:48;214.19;322.89;49.95;266.82;265.61;199.53;356.37;113.14;-17.27;
2020-12-18 07:28:50;216.83;327.6;54.46;268.69;262.72;195.15;360.67;115.7;-20.34;
2020-12-18 07:28:52;218.97;328.57;53.47;272.4;262.83;199.14;360.14;115.72;-18.27;
2020-12-18 07:28:54;223.61;327.38;53.12;276.44;266.93;195.29;360.19;118.86;-14.3;
2020-12-18 07:28:56;218.93;323.61;56.67;281.11;262.23;191.42;364.97;121.02;-19.08;
2020-12-18 07:28:58;218.05;322.71;57.52;281.78;258.46;189.51;366.62;116.23;-20.7;
2020-12-18 07:29:00;216.37;322.72;56.98;283.28;261.45;191.85;363.64;112.32;-17.5;
2020-12-18 07:29:02;215.29;327.65;54.36;279.59;257.75;191.32;364.4;110.1;-17.1;
2020-12-18 07:29:04;213.27;330.7;58.87;282.29;262.41;195.45;362.98;110.77;-15.2;
2020-12-18 07:29:06;213.1;327.6;62.15;280.73;266.88;192.05;360.43;110.8;-19.97;
2020-12-18 07:29:08;213.04;327.88;57.69;283.16;269.11;191.47;357.17;110.77;-15.71;
2020-12-18 07:29:10;212.17;330.94;53.3;282.49;270.66;195.77;357.9;108.16;-19.55;
2020-12-18 07:29:12;215.94;329.48;56.71;284.28;272.33;199.39;358.07;105.62;-17.24;
2020-12-18 07:29:14;220.8;328;58.82;281.94;275.52;198.71;358.27;104.35;-14.29;
2020-12-18 07:29:16;223.26;324.1;58.42;280.4;279.17;201.88;356.64;101.6;-12.93;
2020-12-18 07:29:18;223.54;325.38;53.5;277.98;279.29;197.12;361.52;96.7;-16.14;
2020-12-18 07:29:20;220.23;322.1;51.14;277.53;283.8;201.06;357.61;98.43;-18.94;
2020-12-18 07:29:22;215.89;322.81;51.8;275.81;286.22;196.41;356.61;101.99;-18.82;
2020-12-18 07:29:24;214.64;318.82;47.02;280.69;284.21;193.4;359.05;100.37;-17.43;
2020-12-18 07:29:26;211.22;323.06;47.07;281.92;280.73;198.37;362.71;100.66;-21.66;
2020-12-18 07:29:28;214.97;321.04;51.76;281.8;277.49;198.46;364.91;104.7;-18.4;
2020-12-18 07:29:30;213.63;316.93;46.88;282.89;273.53;200.06;365.75;106.91;-23.09;
2020-12-18 07:29:32;209.62;315.52;50.87;284.82;276.16;203.23;361.29;103.11;-20.44;
2020-12-18 07:29:34;211.61;314.32;48.66;285.1;271.77;205.25;364.74;105.44;-18.82;
2020-12-18 07:29:36;209.84;309.87;49.85;285.22;268.75;200.66;360.62;108.8;-14.13;
2020-12-18 07:29:38;206.91;314.21;47.7;285.69;268.69;200.01;362.62;112.65;-15.47;
2020-12-18 07:29:40;208.22;309.31;44.29;283.32;264.94;199.68;364.02;108.84;-12.66;
2020-12-18 07:29:42;204.88;310.3;41.13;287.41;264.05;203.97;366.31;106.75;-16.87;
2020-12-18 07:29:44;200.96;310.36;38.12;283.93;267.7;201.2;368.87;103.54;-14.17;
2020-12-18 07:29:46;200.13;314.27;42.94;285.56;266.27;199.23;368.48;104.51;-12.6;
2020-12-18 07:29:48;203.89;316.47;40.24;289.91;270.69;195.87;364.25;101.79;-7.79;
2020-12-18 07:29:50;203.73;318.36;44.13;291.01;273.63;200.53;362;103.2;-8.9;
2020-12-18 07:29:52;208.27;319.81;44.01;287;276.84;202.21;365.3;104.37;-3.97;
2020-12-18 07:29:54;209.35;316.43;46.89;287.26;273.3;204.12;365.9;105.14;-5.69;
2020-12-18 07:29:56;204.94;317.18;46.6;287.71;269.31;206.69;369.93;105.09;-1.42;
2020-12-18 07:29:58;205.46;320.25;49.07;283.99;269.9;203.01;370.19;104.55;-0.33;
2020-12-18 07:30:00;207.52;319.1;51.01;280.37;268.77;200.19;371.44;105.63;3.73;
2020-12-18 07:30:02;207.92;324.08;50.31;281.45;273.36;195.77;371.95;110.4;4.54;
2020-12-18 07:30:04;205.16;320.3;50.77;283.87;268.91;195.46;371.25;113.65;1.2;
2020-12-18 07:30:06;204.97;316.64;45.87;280.95;265.8;200.14;369.2;112.33;-0.79;
2020-12-18 07:30:08;208.14;312.29;44.38;280.49;261.79;197.97;366.82;110.49;-4.96;
2020-12-18 07:30:10;206.51;312.99;46.42;281.98;265.07;199.06;371.58;112.43;-3.23;
2020-12-18 07:30:12;209.28;308.25;47.7;280.02;262.67;198.61;369.65;114.68;-4.92;
2020-12-18 07:30:14;208.85;305.44;52.16;284.93;258.25;196.09;365.76;110.34;-7.28;
2020-12-18 07:30:16;213.62;301.84;54.31;284.53;254.86;200.33;368.19;106.95;-6.33;
2020-12-18 07:30:18;213.93;306.44;58.87;284.34;256.77;199.2;364.94;102.96;-1.33;
2020-12-18 07:30:20;210.49;301.98;61.44;288.97;254.19;194.56;363.35;98.37;-5.77;
2020-12-18 07:30:22;214.13;300.6;62.48;286.09;249.28;193.38;361.36;100.23;-10.39;
2020-12-18 07:30:24;213.75;299.56;63.48;281.35;250.37;189.15;365.43;99.79;-10.3;
2020-12-18 07:30:26;212.1;304.16;66.32;279.31;245.98;186.08;365.39;96.64;-13;
2020-12-18 07:30:28;208.34;306.89;68.96;280.29;247.92;187.89;366.49;92.49;-9.11;
2020-12-18 07:30:30;212.7;309.97;69.73;277.81;251.79;187.15;370.12;95.46;-13.17;
2020-12-18 07:30:32;214.6;308.19;65.68;275.75;256.52;184.04;370.78;93.14;-13.84;
2020-12-18 07:30:34;215.96;309.9;62.15;276.72;253.1;186.61;368.15;88.31;-11.93;
2020-12-18 07:30:36;211.9;306.58;66.06;277.09;251.67;189.96;364.03;86.92;-13.79;
2020-12-18 07:30:38;215.87;308.58;62.63;277.8;246.7;186.49;363.44;89.52;-17.97;
2020-12-18 07:30:40;217.44;308.39;63.34;278.78;250.24;182.2;362.24;85.59;-19.69;
2020-12-18 07:30:42;222.25;304.47;62.88;275.48;249.76;186.69;357.44;88.79;-21.64;
2020-12-18 07:30:44;220.93;307.27;67.77;276.89;249.47;183.52;355.03;88.51;-19.17;
2020-12-18 07:30:46;221;310.54;64.41;274.45;246.7;186.15;352.93;91.66;-18.32;
2020-12-18 07:30:48;220.69;308.02;61.63;272.69;243.39;187.39;348.94;93.39;-20.69;
2020-12-18 07:30:50;216.66;306.19;59.07;276.24;244.28;190.01;349.61;92.69;-16.87;
2020-12-18 07:30:52;219.62;302.65;54.97;277.58;246.6;194.83;348.91;91.01;-21.56;
2020-12-18 07:30:54;219.75;299.9;59.04;276.74;244.08;194.02;348.35;88.24;-25.4;
2020-12-18 07:30:56;215.26;301.22;59.64;278.03;241.5;197.39;344.4;85.1;-26.34;
2020-12-18 07:30:58;214.91;301.8;61.27;274.23;246.24;196.01;344.75;88.87;-29.99;
2020-12-18 07:31:00;209.96;303.33;59;276.52;247.86;197.45;347.99;86.19;-27.17;
2020-12-18 07:31:02;208.7;300.95;59.19;276.39;248.05;201.44;344.91;86.39;-24.96;
2020-12-18 07:31:04;211.43;297.04;59.78;280.91;247.41;201.95;340.36;83.72;-29.08;
2020-12-18 07:31:06;215.85;293.94;58.23;276.45;249.42;201.91;340.81;83.63;-33.19;
2020-12-18 07:31:08;212.56;291.2;61.98;278.68;251.5;202.45;340.38;82.78;-32.78;
2020-12-18 07:31:10;216.26;294.99;65.4;277.96;255.04;199.47;337.76;78.21;-35.09;
2020-12-18 07:31:12;218.8;292.09;60.63;280.77;256.74;195.09;342.05;78.43;-37.31;
2020-12-18 07:31:14;216.95;291.72;55.95;285.29;258.79;197.01;341.23;75.29;-39.61;
2020-12-18 07:31:16;214.78;291.15;55.02;288.18;255.58;198.5;343.43;76.05;-42.58;
2020-12-18 07:31:18;210.35;289.24;56.29;290.86;259.67;195.45;344.14;75.02;-46.54;
2020-12-18 07:31:20;210.77;285.3;57.79;295.54;258.94;191.79;348.77;79.66;-47.27;
2020-12-18 07:31:22;214.97;286.36;58.97;293.89;260.37;187.22;350.95;81.59;-42.76;
2020-12-18 07:31:24;210.48;283.6;55.58;294.91;261.1;185.1;346.68;85.82;-38.25;
2020-12-18 07:31:26;214.41;280.25;52.75;292.45;265.43;189.09;342.26;82.94;-34.03;
2020-12-18 07:31:28;218.71;283.45;56.08;290.91;260.6;185.62;337.52;86.37;-30.8;
2020-12-18 07:31:30;216.31;284.82;52.44;293.88;260.67;184.78;334.13;86.78;-35.41;
2020-12-18 07:31:32;216.17;280.59;56.13;294.67;263.38;182.63;337.68;89.69;-31.08;
2020-12-18 07:31:34;214.25;284.31;57.12;298.8;265.55;182.6;337.16;94.67;-30.42;
2020-12-18 07:31:36;214.8;281.4;52.33;295.85;269.54;182.38;340.53;89.75;-30.35;
2020-12-18 07:31:38;210.17;285.85;52.69;293.43;266.53;177.51;342.79;87.67;-30.25;
